bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,USHS,0,Thief River Falls High,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-09,0,0,0,0
0,USHS,0,Thief River Falls High,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,USHS,0,Great Plains,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10,0,0,0,0
0,WJAC-19,0,USA U19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,USHL,0,Fargo Force,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11,0,0,0,0
0,USHL,0,Fargo Force,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
0,NCAA,0,North Dakota,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-13,0,0,0,0
0,NCAA,0,North Dakota,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,GNW Showcase,0,North Dakota,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,NCAA,0,North Dakota,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
0,AHL,0,Providence Bruins,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-16,0,0,0,0
0,AHL,0,Providence Bruins,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-17,0,0,0,0
0,ECHL,0,Atlanta Gladiators,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-17,0,0,0,0
